SUPER PUPS - SEASON 1
Zeta Productions Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL4 2.01 Robert  Vince PMRita Picard 1AD Joanne Gerein LM Nathan Lomax OPA Sarena Gulseren Local PC  Terri Garbutt
Rate  Sheet R+Concessions
"Anna McRoberts Block A-400, 2261 Keating X Road 2AD Mark Herfindahl ALM Scott Brown KPA Michael Dennison EC  Erin Fikowski"
3AD Andrew Armour TAL Lindsay Ashby KPA Leah Larocke Local
"Saanichton, BC V8Z 5T1"
Local office@superpupsprod.com3AD Eileen Dooley KPA Derek Van Dusen
""
Phone: (778)426-0916
""
""
""
Aug 17 2020 - Oct 02 2020
""
Exec.Robert  Vince Exec.Anna McRoberts Prod.  Joanne Gerein
"",,,,,,,
SUPERGIRL - SEASON 6,,,,,,,
137 Production Services Inc. Director,,,Production Manager,Assistant Directors,Location(s),Key PAs,PC / EC
SL4 2.01 Jesse Warn,,DGA,PMJennifer Carpenter Hernandez,1AD Robert  Crippen,,,PC  Hudson Cooley
Rate  Sheet K,,,,,,,
Unit 1 - 20146  100A Avenue,,,,,,,
"Langley,  BC V4N 5X5",,,,,,,
supergirl@137production.com,,,,,,,
"",,,,,,,
Phone: (604)371-2614,,,,,,,
Fax:  (604)371-2621,,,,,,,
"",,,,,,,
"",,,,,,,
Sep  28 2020 - Apr 05 2021,,,,,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,
SUPERMAN & LOIS - SEASON 1,,,,,,,
Manly Shore Production Services Inc. Director,,,Production Manager,Assistant Directors,Location(s),Key PAs,PC / EC
SL4 2.01 Lee Toland Krieger,,DGA,PMDonald Munro,1AD Gordon  MacDonald,LM William Burns,OPA Jed  Gardner,PC  Andy Hoang
Rate  Sheet J,,,,,,,
"",,,UMJames Gardiner,1AD Ian Samoil,ALM Mike Scorgie,KPA Joe  Tolosa,EC  Sandra Ken Freeman
13480  Crestwood Place,,,,,,,
"Richmond, BC V6V 2K1",,,,,,,
snlproductionoffice@gmail.com,,,,,,,
"",,,,,,,
Phone: (866)521-1239,,,,,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,
Oct 13 2020 - May 01 2021,,,,,,,
"",,,,,,,
Exec.Greg Berlanti Exec.Sarah Schechter,,,Exec.Todd Helbing,,,,
Prod.  Louis Milito,,,,,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,
SUPERNATURAL - SEASON 15,,,,,,,
Supernatural 5 Films Inc. Director,,,Production Manager,Assistant Directors,Location(s),Key PAs,PC / EC
Robert  Singer,,DGA,PMCraig Matheson,1AD Kevin Parks,LM Shane C. Lennox,OPA Paige Mulaner-Hamilton,PC  Jason Fischer
SL4 2.01,,,,,,,
"",,,,2AD Debra  Herst,ALM Brent McCorkle,KPA Krystal Kreye,EC  La Hilts
Rate  Sheet K,,,,,,,
"",,,,3AD Emma  Bartley,TAL Taylor Price,KPA Michelle Tomney,
8085 Glenwood Drive,,,,,,,
"Burnaby,  BC V3N 5C8",,,,3AD H. Jay Julier,,KPA Anthony Wittrock,
supernaturalfilms@gmail.com,,,,TAD Jaime Sambell,,,
"",,,,,,,
Phone: (604)529-1466,,,,,,,
Fax:  (604)529-1444,,,,,,,
"",,,,,,,
"",,,,,,,
Aug 18 2020 - Sep  11 2020,,,,,,,
THE ASTRONAUTS - SEASON 1
""
Above The Moon Production Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL4 2.01 Marcus  Stokes DGA PMIan Birkett 1AD Matthew Murphy OPA Katie Affleck PC  Jill McQueen
Rate  Sheet J
Dean  Israelite  DGA UMNeale  Joudrie 1AD Carl Mason KPA Jose Luis Gutierrez EC  Sandra Ken Freeman
7588 Winston Street
2AD Jeremy Poitras KPA Masha Jenkins
"Burnaby,  BC V5A 4X5"
KPA abovethemoonproductions@gmail. 2AD Rosalee Yagihara Stan  O'Connell
com 3AD Kendall Gawryluk
3AD Clayton  A. Durie
""
Phone: (604)449-3266
""
""
""
Aug 04 2020 - Sep  18 2020
""
Exec.Brian Grazer Exec.Ron Howard  Exec.Stephanie Sperber
""
Exec.Daniel Knauf  Exec.Dean  Israelite  Prod.  Jim O'Grady
""
""
""
THE BIG SKY - SEASON 1
Big Sky 1 North Productions Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
Article 19.10 William Paul Mcguigan  DGA PMChristina  Toy 1AD Greg ZenonLM Rino Pace OPA Jeremy Lefebvre PC  Corine Buffel
Rate  Sheet H
UMAshley Bell 2AD Charles Collins Brad  Medhurst ALM JasonCollier KPA
803 - 19055  Airport Way
2AD ALM Sean Finnan KPA Olivier Lefebvre
"Pitt Meadows, BC Tessa Mol"
V3Y 0G4 3AD Michelle Stefani Matthew Johnson TAL Tucker Rolfe KPA
TAD
Stephen Ostir
""
Phone: (604)674-8196
""
""
""
Aug 27 2020 - Jan  13 2021
""
Exec.Matthew Gross Exec.Ross Fineman
""
""
""
THE FLASH - SEASON 7
Water Tower Production Services Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL4 2.01 PMBrent Crowell PC  Lukia Czernin
Rate  Sheet K
3500 Cornett  Road  Bld. C
"Burnaby,  BC"
V5M 2H5
production@theflashoffice.com
""
Phone: (604)453-4980
Fax:  (604)453-4981
""
""
Oct 01 2020 - May 19 2021 (OFFICE OPENS SEPT  18)
THE GOOD DOCTOR - SEASON 4
""
Pico  Productions (BC) Limited Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL4 2.01 Mike Listo DGA PMPaul Lukaitis 1AD Tim Whyte LM Michael Roberts OPA Charlotte Milne Permit PC  Tim Smith
Rate  Sheet K
1AD Gary Hawes ALM Derek Sutherland KPA Marc Laviolette EC  Sandra Ken Freeman
2400 Boundary Road
2AD Joel Ferguson ALM Brendan O'Connell KPA Holly Neilson
"Burnaby,  BC V5M 3Z3"
Tessa Irwin gooddoctorprodoffice@gmail.com 3AD
3AD Jasmin Medew
TAD Chloe Morris
Phone: (604)292-5150
Fax:  (604)292-5151
Sep  02 2020 - May 28 2021
Prod.  Shawn Williamson
TWO SENTENCE HORROR STORIES - SEASON 2
""
Angelevine Productions Inc Director Production Manager Assistant Directors Location(s) Key PAs PC / EC
SL4 2.01 PMCrystal Remmey 1ADDave Nall LM David Angelski PC  Ally Kimura
Rate  Sheet J
2AD Jus  Percy
22366  119 Avenue
"Maple Ridge,  BC"
V2X 2Z3
Phone: (604)248-4775
Oct 05 2020 - Dec 18 2020
""
VAN HELSING - SEASON 5
Helsing S5 Productions Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL4 2.02 c) Michael Nankin  PMChris Rudolph 1AD Kit Marlatt  LM Dan Carr KPA Alisha Thomas PC  Nancy Mckenzie
Rate  Sheet M+Concessions
2AD Morag Desormeaux Andrew Pavel  ALM Carissa Roseborough KPA
780 Beatty Street
3AD TAL Nathan Jean KPA Keegan Olson
"Vancouver, BC Faedra Mirhashemy"
V6M 2M1 TAD Emily Viglas
helsings5office@gmail.com
Phone: (604)395-1135
""
Jun 29 2020 - Sep  18 2020
""
Exec.Chad  Oakes Exec.Michael Frislev  Exec.Jonathan Lloyd Walker
WHEN CALLS THE HEART - SEASON 8,,,,,,,
WCTH 8 Productions Inc. Director  Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
SL4 2.01 Peter DeLuise PMMichael  Magnusson,1AD Bill Mizel,LM David Fullerton,OPA Tara Lynch,,,,PC  Michael Lien
Rate  Sheet K,,,,,,,
Mike Rohl,1AD Grant O'Kane,,KPA Anil Contractor,,,,EC  Sara Brown
2939 Bainbridge Avenue,,,,,,,
"",2AD Shane West,,KPA Nick Wilkinson,,,,
"Burnaby,  BC V5A 2S9",,,,,,,
Jenna Jankowiak production@wcthprods.com,3AD Andrew Tran,,KPA,,Permit,,
"",3AD Petra Macklam-Harron,,,,,,
"",,,,,,,
Phone: (604)420-2006,,,,,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,
Jul 27 2020 - Nov 17 2020,,,,,,,
"",,,,,,,
Prod.  Vicki Sotheran Prod.  Greg Malcolm,,,,,,,
"",,,,,,,
"",,,,,,,
ZOEY'S EXTRAORDINARY PLAYLIST – SEASON 2,,,,,,,
Zoey Productions ULC. Director  Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
Article 19.10 John  Terlesky  DGA PMJacqueline Nguyen,1AD Pascal Elissalde,LM Michael LeGresley,OPA Kaileigh Coles,,,,PC  Alex Voong
Rate  Sheet H,,,,,,,
UMJohn  Hall,2AD Rosalee Yagihara,ALM Debra  Beaudreau,KPA Anastasiia Duniaka,,Permit,,EC  Sandra Ken Freeman
12211  Horseshoe Way,,,,,,,
"",,ALM Jamie Skelton,KPA Simon Isbister,,Permit,,
"Richmond, BC V7A 4V4",,,,,,,
Permit zoeyprod@gmail.com,,ALM Meggen Balzer,KPA Keegan Letourneau,,,,
"",,TAL Chelsea Petsche,,,,,
"",,,,,,,
Phone: (778)663-5049,,,,,,,
"",,,,,,,
"",,,,,,,
Sep  21 2020 - Mar 31 2021,,,,,,,
Prod.  Michele Greco,,,,,,,
"",,,,,,,
"",,,,,,,
TV Series/New Media,,,,,,,
"",,,,,,,
ANOTHER LIFE - SEASON 2,,,,,,,
Another  Life 1 Productions Inc. Director  Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
Kellie Cyrus  DGA PMPeter Whyte,1AD Arlene Arnold,LM Monty Bannister,OPA Julian Groll,,Permit,,PC  Melyssa Rose
SL5 D,,,,,,,
Shannon Kohli,1AD Mark Currie,ALM Joshua Pickens,KPA Rafe Larsen,,,,EC  Sara Brown
SL5D - J,,,,,,,
"",2AD Jason Rowdy Rody,ALM Jacob Horvath,KPA Janos Molnar,,,,
9390 - 198th Street,,,,,,,
"Langley,  BC",2AD Cindy Smith,LS James Giddy,KPA Kevin Robinson,,Permit,,
V1M 3C8,3AD Marc Generoso,TAL Andrew Suttar,,,,,
Canada,TAD Kira E. Swan,,,,,,
anotherlifes2office@gmail.com,,,,,,,
"",,,,,,,
Phone: (604)546-0657,,,,,,,
Fax:  (604)888-341,,,,,,,
"",,,,,,,
"",,,,,,,
Aug 28 2020 - Nov 24 2020,,,,,,,
Prod.  Justis Greene,,,,,,,
HOME BEFORE DARK - SEASON 2,,,,,,,,,
Marathon Park Productions Ltd. Director,,Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
SL5 D Myron Kerstein,DGA,PMCraig Forrest,1AD Marijke Richman,LM Kent Sponagle,OPA Brooke Allan,,,,PC  Mark Tachovsky
SL5D - H,,,,,,,,,
"",,UMKyle McCachen,1AD Sarah Hansen,LM Amanda Hanson,,,,,
22031  Fraserwood Way,,,,,,,,,
"",,,2AD Chris Garbasauskas,ALM Julia Ghersini,,,,,
"Richmond, BC V6W 1J5",,,,,,,,,
Kyle Sevier hbdprod2019@gmail.com,,,2AD Blake Banbury,ALM,,,,,
"",,,3AD Daniel Dornbierer,LS Jenna-Lee Perkins,,,,,
"",,,3AD Robyn Ledoux,TAL Graham Bannerman,,,,,
Phone: (778)663-5018,,,,,,,,,
"",,,3AD Danilo Jurisich,,,,,,
"",,,,,,,,,
"",,,TAD Nicholas  Mani-Flower,,,,,,
Sep  14 2020 - Dec 28 2020,,,,,,,,,
Prod.  Connie  Dolphin,,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
LOST IN SPACE - SEASON 3,,,,,,,,,
Mayflower Productions Inc. Director,,Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
SL5 D Frederick E. Toye,DGA,PMLauren  Stope,1AD Warren  Hanna,LM JohnAlexander,OPA Tiffany Ainsworth,,,,PC  Mara Perez
SL5D - I,,,,,,,,,
Kevin Sullivan,DGA,,1AD Daniel  Miller,ALM Robin Macdonald,KPA Alexander Gibson,,Permit,,
"2400 Boundary Road  3rd Floor, Bldg. 7",,,,,,,,,
"",,,1AD Dan Mansfield,TAL John  Zenovitch,KPA Aaron Mou,,Permit,,
"Burnaby,  BC V5M 3Z3",,,,,,,,,
Permit lis3productionoffice@gmail.com,,,2AD Florian Halbedl,,KPA Valentin Moulias,,,,
"",,,,,,,,,
"",,,2AD Madeline  Snetsinger,,,,,,
"",,,2AD Bryant Marshall,,,,,,
Phone: (604)292-8310,,,,,,,,,
Fax:  (604)292-8311,,,3AD Chelsea Colquhoun,,,,,,
"",,,3AD Daniel Crow,,,,,,
"",,,,,,,,,
Sep  09 2020 - Jan  14 2021,,,TAD Elise Mortyr,Permit,,,,,
"",,,,,,,,,
Exec.Brad Van Arragon,,,,,,,,,
Prod.  Warren  Hanna,,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
MAID - SEASON 1,,,,,,,,,
BL Buster Production Services Inc Director,,Production Manager,Assistant Directors,Location(s),Key PAs,,,,PC / EC
SL5 D John  Wells,DGA,PMGenevieve Bridges,1AD Shamess A Shute,LM Paul Russell,OPA Marley Sterner,,Local,,PC  Michele Picard
SL5D - H,,,,,,,,,
"",,UMEmely Martin,2AD Clea Mihalik,ALM Haley Jenkins,,,,,
2340 Richmond Road,,,,,,,,,
"",,,,ALM Alex Rowley,,,,,
"Victoria, BC V8R 4R9",,,,,,,,,
John  Mio maidprodofficeseason1@gmail.com,,,,LS,,,,,
"",,,,TAL Leif Langvand,,,,,
"",,,,,,,,,
Phone: (778)265-5400,,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
"",,,,,,,,,
Sep  24 2020 - Mar 04 2021,,,,,,,,,
"",,,,,,,,,
Exec.John  Wells Exec.Molly Smith Metzler,,Prod.  Bonnie Benwick,,,,,,,
MIDNIGHT MASS – SEASON 1
""
Up Above Productions ULC. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL5 D Mike Flanagan DGA PMChad  Fitz 1AD Morgan  Beggs LM Neil Robertson OPA Whitney Lee PC  Connor  Tkachuk
SL5D - H
UMJenna Irvine 2AD Callie Porterfield LM Otto Mak KPA Erica Thumm
2400 Boundary Road  Bld. 7
3AD Aimee Scott ALM Jeremy Kulyk KPA Cheng (Sherry)  Rui Yu
"Burnaby,  BC"
V5M 3Z3 TAD Michael Sammut ALM Mathew Jacinto-Uhrik KPA Ayana Wheeler Permit
TAD Candice Straza TAL Sarah Shaw
""
Phone: (604)292-5010
Fax:  (604)292-5011
""
""
Aug 17 2020 - Dec 15 2020
Prod.  Kathy Gilroy
""
""
MYSTERIOUS BENEDICT SOCIETY - SEASON 1
MBS TV Productions Ltd. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL5 D James Bobin  DGA PMCasey Nelson-Zutter 1AD Richard  Coleman LM Scott Walden OPA Eddie Silva PC  Christena L. Zatylny
SL5D - H
1AD Brian Giddens LM Jendrek Kowalski KPA Karissa King
"330 - 555 Brooksbank Avenue, Bldg 9"
2AD Emily Silver ALM Kris Kadzielski KPA Randa Mardelli
"North Vancouver, BC V7J"
3S5 2AD Jason Moskie Liam LS Wayne  McDonell KPA Daniel Weidner
mbstvprods@gmail.com 2AD Powell Matthew
3AD Popp Meaghan
Phone: (604)983-5111 3AD Johnson
Fax:  (604)983-5112 TAD Dominic Dobrzensky
""
""
Aug 26 2020 - Jan  19 2021
""
""
""
PUDDIN - SEASON 1
GEP Puddin  Inc. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL5 D PMMichael Potkins 1AD Patrice Leung LM Kirk Adamson OPA Patrick McIlvenna PC  Deana Kittson
SL5D - H
2AD Tammy Tsang ALM Cory  Pioveson EC  Sandra Ken Freeman
3500 Cornett  Road  Bld. B
3AD Kim Tran TAL Taylor Wynker
"Vancouver, BC"
V5M 2H5 3AD Greg Choi TAL Dawn Kearney Permit
puddinproductionoffice@gmail.com TAD Nathan Livramento
""
Phone: (604)453-4910
Fax:  (604)453-4911
""
""
""
Oct 13 2020 - Dec 10 2020
""
Exec.Lorne Michaels Exec.Cinco Paul  Exec.Andrew Singer
""
Exec.Barry Sonnenfeld Prod.  Rose Lam
SEA TO SEA – SEASON 3
""
Sea  to Sea  Productions ULC. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL5 C Martin Wood  PMNeil Williams 1AD Riley Walsh LM W. Robert  Millar OPA Sveto  Ristovski PC  Amy Morrison
Rate  Sheet K
UMFiona Winning 1AD Victor Landrie ALM Sean  Grant KPA Djamal Johnson EC  Sara Brown
8825 Northbrook  Court
2AD Ashley  Sawyer ALM Sean McVicar KPA Dylan Rockandel
"Burnaby,  BC V5J 5J1"
Kim Svenningsen production.vrs3@gmail.com 2AD Alex  Tseng ALM Kassandra Rockandel KPA
3AD Kunal Keram LS Pete Tsopeis
3AD Samira Pigeau TAL Steffi Matheos
Phone: (778)357-0814
Fax:  (778)357-0815 TAD John-John Traore
""
""
Aug 25 2020 - Dec 11 2020
Prod.  Ian Hay
""
""
""
THE MIGHTY DUCKS – SEASON 1
Stage 49 Ltd. Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
SL5 D Michael Spiller  DGA PMRyan Silva 1AD Shea Rowan LM Ritch  Renaud OPA Allie Wright PC  Bobby Gorman
SL5D - H
Jay Karas  DGA UMJordan Smysnuik 1AD John  Mein ALM Jessica Feskun OPA Rae Owens Permit EC  Sandra Ken Freeman
4210 Phillips Avenue
2AD Kate Gray ALM Jarrod Celuch KPA Josh Kukurudz
"Burnaby,  BC V5A 2Z2"
""
KPA mightyducksyvr@gmail.com 2AD Tessa Mol ALM Kohl Jones Lauri Lehmann-Bernard
""
2AD James Sprott LS Cameron Tremblay KPA Chihiro Okuyama
3AD Phone: (604)566-8320 Nicola Goelle TAL Nicole Morgan
Fax:  (604)677-1859 3AD Joshua Santos TAL Michelle Dotto
TAD Gia Tan
""
Aug 31 2020 - Dec 17 2020 TAD Anya Kapustianyk Permit
""
Prod.  Shawn Williamson
Prod.  Arielle Boisvert
""
""
""
THE POWER - SEASON 1
The Power  (Brightlight) Productions Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
Inc. SL5 D Reed Morano  DGA PMDavid Magee LM Robert  Archibald EC  Sandra Ken Freeman
SL5D - J
Ugla Hauksdottir Permit UMDavid Tamkin ALM Alexandria  Gamache
powerprodoffice@gmail.com
TAL Kerry Pearson
""
Phone: (604)292-5220
""
""
Sep  21 2020 - Mar 13 2021
Exec.Shawn Williamson
TURNER & HOOCH - SEASON 1
""
Turner And Hooch TV Productions Director  Production Manager  Assistant Directors Location(s) Key PAs PC / EC
Limited McG DGA PMHans  Dayal 1AD JodyRyan LM Desiree Young OPA Mitchell Stromsten PC  Ellen MacDonald
SL5 D
1AD Steve Webb ALM Quentin  Johnston EC  Andrea  Brown
SL5D - H
2AD Tyra Atkins ALM Dustin Shea
200 - 4084 McConnell Drive
"Burnaby,  BC V5A 3N7 ALM Brendon Rodney"
tandhs1.production@gmail.com TAL Kim Aitken
""
Phone: (604)449-3620
""
""
Sep  22 2020 - Apr 19 2021 (HIATUS OCT 15 - OCT 29)
